date,death penalty,drug policy,incarcer,gun control,shooting,abortion,pro life,arts,civil rights,racism,budget,economy,stock,taxes,recession,debt,budget,education,college,student debt,air quality,global warming,carbon dioxide,climate change,greenhouse,campaign finance reform,privatization,health insurance,medicaid,medicare,social security,welfare,defense spending,war,albania,algeria,america,andorra,angola,antigua,argentina,armenia,australia,austria,azerbaijan,bahamas,bahrain,bangladesh,barbados,belarus,belgium,belize,benin,bhutan,bissau,bolivia,bosnia,botswana,brazil,british,brunei,bulgaria,burkina,burma,burundi,cambodia,cameroon,canada,cape verde,central african republic,chad,chile,china,colombia,comoros,congo,costa rica,country debt,croatia,cuba,cyprus,czech,denmark,djibouti,dominica,east timor,ecuador,egypt,el salvador,emirate,england,eritrea,estonia,ethiopia,fiji,finland,france,gabon,gambia,georgia,germany,ghana,great britain,greece,grenada,grenadines,guatemala,guinea,guyana,haiti,herzegovina,honduras,hungary,iceland,in usa,india,indonesia,iran,iraq,ireland,israel,italy,ivory coast,jamaica,japan,jordan,kazakhstan,kenya,kiribati,korea,kosovo,kuwait,kyrgyzstan,laos,latvia,lebanon,lesotho,liberia,libya,liechtenstein,lithuania,luxembourg,macedonia,madagascar,malawi,malaysia,maldives,mali,malta,marshall,mauritania,mauritius,mexico,micronesia,moldova,monaco,mongolia,montenegro,morocco,mozambique,myanmar,namibia,nauru,nepal,netherlands,new zealand,nicaragua,niger,nigeria,norway,oman,pakistan,palau,panama,papua,paraguay,peru,philippines,poland,portugal,qatar,romania,russia,rwanda,samoa,san marino,sao tome,saudi arabia,scotland,scottish,senegal,serbia,seychelles,sierra leone,singapore,slovakia,slovenia,solomon,somalia,south africa,south sudan,spain,sri lanka,st. kitts,st. lucia,st kitts,st lucia,saint kitts,santa lucia,sudan,suriname,swaziland,sweden,switzerland,syria,taiwan,tajikistan,tanzania,thailand,tobago,togo,tonga,trinidad,tunisia,turkey,turkmenistan,tuvalu,uganda,ukraine,united kingdom,united states,uruguay,usa,uzbekistan,vanuatu,vatican,venezuela,vietnam,wales,welsh,yemen,zambia,zimbabwe
2014-09-01,19,91,0,7,21,30,44,36,20,20,46,52,23,29,11,38,46,40,58,47,4,17,52,38,26,7,15,48,71,52,44,66,26,40,25,10,44,28,34,67,34,56,45,41,27,18,41,11,42,36,17,37,30,38,34,52,6,79,15,36,41,40,26,16,18,81,10,40,47,16,31,49,39,65,14,60,31,30,5,42,44,75,30,53,22,8,54,31,80,55,31,57,58,57,62,34,36,28,13,45,31,21,32,33,15,34,56,73,46,2,5,24,33,19,57,59,86,9,8,44,29,18,7,52,19,51,44,66,33,36,8,70,16,56,36,35,100,54,5,42,50,73,60,20,73,42,41,30,88,56,16,63,58,15,59,31,60,28,23,32,47,59,44,15,17,11,75,43,32,28,59,40,20,46,37,27,57,73,52,19,49,58,24,24,15,45,47,44,100,100,9,23,44,57,90,15,15,46,29,25,35,37,22,16,14,46,55,32,48,27,69,42,40,47,20,42,53,77,46,15,10,27,40,21,23,35,20,53,31,39,26,21,59,33,12,5,44,33,34,39,27,53,27
2014-10-01,23,26,22,10,27,32,48,35,23,23,49,53,24,31,13,40,49,38,55,47,3,16,60,32,27,8,17,50,71,63,45,60,24,43,45,9,43,28,36,65,33,65,47,41,36,18,41,11,39,39,17,37,34,38,34,57,6,78,16,34,39,38,63,16,16,86,10,42,46,21,34,49,38,62,13,66,30,30,4,43,40,76,35,55,25,9,55,30,85,57,26,59,53,58,55,34,33,31,15,49,34,21,24,28,15,37,51,75,49,2,5,26,35,17,56,60,85,8,5,44,26,16,7,51,20,49,46,66,30,36,10,64,12,60,35,34,73,100,4,48,34,75,58,21,94,40,38,30,87,54,18,59,56,16,61,30,57,27,24,37,47,63,48,16,16,11,69,41,32,26,57,40,19,49,34,29,57,70,49,20,43,62,21,28,16,63,42,40,43,38,8,28,45,77,87,17,13,48,27,25,34,34,23,16,14,42,54,27,48,28,71,51,43,41,15,41,43,79,44,14,9,22,38,20,29,34,21,57,19,29,27,23,54,42,13,6,51,33,30,37,24,59,30
2014-11-01,23,22,22,11,25,32,51,33,25,25,45,51,23,28,14,39,45,36,53,44,3,17,56,35,26,13,16,56,65,58,39,61,22,44,25,9,39,28,33,61,33,64,44,42,27,21,43,12,40,43,16,36,32,39,34,47,5,71,14,32,38,36,66,15,15,83,9,43,49,15,29,47,38,57,16,68,30,32,4,42,34,76,28,56,25,10,52,31,70,58,29,53,34,57,59,34,32,33,13,45,31,20,22,25,16,32,48,71,45,2,4,30,33,19,52,60,85,8,4,45,25,15,6,50,18,51,42,66,24,35,8,68,12,81,34,33,68,44,4,40,33,72,42,32,65,39,37,31,78,54,17,61,56,16,71,27,52,26,24,32,47,57,38,15,17,13,64,40,31,25,61,40,19,42,34,27,54,72,46,21,46,69,22,27,22,36,45,41,44,38,7,14,45,53,85,15,17,47,26,24,33,27,29,17,15,43,59,33,52,26,68,42,39,40,11,40,43,80,45,14,10,28,36,18,92,37,20,62,20,29,26,22,53,28,11,5,50,37,33,38,24,61,36
2014-12-01,18,22,0,8,24,29,47,31,24,26,45,48,23,31,12,36,45,30,46,36,3,13,44,26,23,7,13,56,68,51,41,53,28,44,18,9,39,32,29,50,26,59,46,40,24,20,44,12,39,34,16,39,28,36,30,41,4,56,13,29,37,35,29,15,15,79,9,41,47,14,32,43,37,47,14,54,29,29,3,62,32,74,26,56,24,8,46,31,66,55,24,61,34,58,48,34,33,33,17,41,29,18,22,25,15,32,43,71,41,2,4,20,31,19,50,61,82,8,4,39,24,15,5,49,19,65,41,63,38,48,8,71,13,57,30,35,56,35,4,34,32,66,41,45,59,43,38,28,67,54,17,63,46,14,74,39,62,27,23,27,45,48,36,14,14,12,58,36,27,25,59,48,19,40,32,23,50,71,40,15,47,57,24,25,14,32,52,40,37,35,6,12,39,43,85,14,12,48,26,19,31,26,28,14,17,44,60,29,80,24,67,40,40,39,9,40,39,75,49,12,8,21,33,18,42,34,19,50,20,26,25,20,53,33,11,6,41,35,24,34,25,52,30
2015-01-01,20,21,0,8,26,32,48,34,30,20,47,51,24,66,12,39,47,36,54,46,4,14,45,27,25,5,12,60,77,52,50,56,21,46,19,12,38,33,32,59,27,60,49,42,25,26,43,12,51,39,17,47,30,38,33,46,5,68,14,34,39,39,34,17,17,83,12,43,84,22,35,43,39,55,14,81,32,35,5,58,41,78,30,58,26,7,54,31,72,68,31,58,45,56,57,38,39,41,19,42,27,22,26,35,18,43,51,87,47,2,4,23,32,19,53,60,83,9,5,45,27,17,10,66,18,55,37,70,28,42,9,71,14,62,35,38,65,35,5,41,39,70,45,38,72,40,48,34,75,50,17,81,53,14,60,27,63,26,25,37,47,62,44,15,16,12,66,52,34,28,63,39,19,47,32,25,49,74,40,18,61,56,24,27,15,32,51,58,45,39,11,12,51,45,81,17,12,46,26,24,34,33,35,21,20,55,75,36,52,26,71,44,41,45,10,39,41,79,46,15,9,27,38,22,24,40,18,52,20,30,26,22,55,39,15,6,49,35,31,37,51,73,28
2015-02-01,24,24,0,8,22,31,40,35,33,24,64,54,24,76,12,43,64,38,49,48,3,16,56,30,28,5,16,65,77,51,48,58,32,47,19,9,40,30,33,65,27,61,47,41,28,23,43,15,47,37,16,43,32,39,37,47,4,72,13,34,37,37,29,17,17,79,9,40,53,16,33,42,36,60,15,67,31,39,5,53,39,77,31,61,25,8,48,32,74,61,32,57,36,54,55,34,34,30,14,43,27,24,25,38,18,39,55,83,44,2,4,24,33,19,53,64,80,8,4,47,25,18,20,56,19,63,40,74,26,37,11,70,13,59,34,34,69,37,8,35,35,69,44,30,64,36,42,30,72,53,19,66,53,14,63,35,59,26,24,32,46,59,34,14,16,14,64,50,35,25,60,59,19,45,44,25,47,69,40,18,53,56,24,29,17,33,48,44,45,37,7,12,48,42,77,15,12,52,28,31,36,33,30,26,16,61,65,32,51,27,78,47,40,41,12,66,46,80,43,15,9,24,38,20,22,36,19,55,34,28,27,21,54,32,12,5,46,33,36,45,34,55,40
2015-03-01,25,26,0,9,22,33,41,35,33,29,62,54,24,59,12,40,62,37,50,52,4,15,55,35,32,8,16,51,69,50,46,60,27,46,26,9,38,32,34,63,29,68,51,41,25,22,45,23,44,36,17,41,32,50,32,51,5,70,14,33,40,44,26,16,20,79,9,41,57,20,29,49,38,60,13,61,32,31,5,51,41,79,30,63,24,8,54,32,87,58,29,64,39,60,59,36,35,32,14,46,29,21,25,34,18,34,51,76,53,2,5,25,34,18,53,63,79,11,4,59,31,19,7,54,19,55,40,74,34,38,9,72,15,56,36,35,88,36,5,44,62,72,48,27,63,40,42,32,73,53,17,68,53,17,63,38,57,36,25,34,46,61,42,16,17,18,67,45,43,25,62,51,19,52,40,28,50,69,44,20,54,57,23,29,19,33,48,46,47,37,8,15,56,45,83,16,13,47,27,32,35,34,31,20,16,53,60,33,50,27,70,47,39,43,10,42,48,79,43,15,9,27,37,38,24,36,24,58,21,29,26,21,53,34,100,5,48,36,35,42,85,55,51
2015-04-01,32,29,0,9,25,33,40,35,37,27,52,53,24,68,13,42,52,38,47,50,4,15,56,35,36,10,16,49,73,50,46,60,31,49,23,9,42,22,34,62,31,100,40,40,28,21,63,17,46,34,16,39,35,47,31,50,5,64,13,31,52,39,29,16,32,77,8,40,53,18,31,51,39,59,14,58,31,36,6,51,40,83,30,74,22,9,53,31,81,53,24,68,36,68,54,35,33,35,13,44,28,19,23,37,18,31,53,74,49,2,5,23,33,16,52,55,79,12,4,44,26,19,6,56,19,59,40,95,32,38,9,70,16,60,33,35,68,33,6,37,36,69,47,24,65,40,42,31,74,52,17,66,51,20,56,45,59,28,25,33,41,59,40,100,17,11,66,46,36,26,57,43,20,53,40,28,51,65,42,19,48,54,21,31,17,34,55,47,41,38,7,13,47,39,85,15,12,49,31,25,34,34,23,18,14,47,55,36,50,27,68,44,39,42,9,42,47,82,42,13,12,24,36,19,27,36,23,57,17,28,27,20,54,30,13,6,46,39,30,38,100,53,29
2015-05-01,29,23,21,7,25,31,38,38,36,25,54,50,22,31,12,39,54,38,50,51,3,15,51,32,41,6,15,43,65,45,41,59,22,50,28,9,43,21,34,64,27,68,41,41,36,21,44,14,42,41,18,37,36,40,36,52,5,64,13,32,40,42,27,19,100,81,9,39,46,18,30,48,38,58,16,56,30,30,6,49,41,97,31,71,22,9,51,30,79,50,25,63,49,61,59,36,33,30,13,44,29,19,23,39,16,31,54,82,80,2,4,24,33,17,52,57,77,9,4,47,25,20,7,53,19,52,40,74,22,38,9,69,14,51,49,35,69,32,4,34,41,71,66,23,66,39,41,31,74,53,16,64,50,18,63,47,71,34,24,30,50,58,42,61,17,11,65,42,32,30,55,43,22,49,47,27,51,66,43,20,49,55,22,29,22,40,44,44,42,40,7,14,44,37,82,17,16,48,29,23,38,37,24,14,13,41,53,31,49,28,83,42,48,45,11,40,47,82,41,14,9,26,38,19,24,42,22,56,16,33,27,20,53,29,12,6,47,39,30,38,46,51,39
2015-06-01,21,24,21,11,32,30,35,37,20,23,54,46,22,31,10,43,54,36,52,43,4,13,37,30,28,5,12,48,71,49,46,56,19,44,28,8,74,24,37,59,40,72,42,46,35,22,45,19,43,43,19,38,33,39,39,81,6,66,19,31,42,51,28,33,43,84,11,43,49,14,31,67,40,81,18,60,34,42,8,46,44,86,35,78,26,9,68,28,79,51,27,72,43,59,71,35,37,30,14,45,32,23,19,67,17,33,54,70,64,2,4,26,38,19,54,61,73,8,3,46,24,20,9,71,19,54,40,74,25,40,9,82,17,55,40,37,72,36,4,41,40,76,52,21,68,42,43,30,76,47,15,66,58,16,61,27,56,37,26,30,64,60,46,24,19,11,65,42,36,32,64,41,22,51,36,58,71,71,42,22,49,56,20,27,20,35,51,43,43,35,8,20,51,33,85,15,21,48,27,23,37,37,25,16,13,48,56,34,49,27,77,44,54,48,10,46,48,83,45,14,10,28,40,75,26,41,21,60,16,31,29,33,59,34,13,6,58,35,34,36,33,53,35
2015-07-01,14,19,0,9,30,32,41,32,15,19,59,46,25,31,11,50,59,32,45,44,6,10,25,23,23,2,11,48,74,52,47,59,20,41,26,8,50,27,34,57,38,59,44,43,25,22,44,14,45,37,17,40,40,36,33,54,6,64,13,42,40,53,25,16,42,82,9,42,50,12,42,58,39,59,16,55,35,66,8,59,44,84,31,65,24,7,51,29,82,59,26,67,41,67,61,32,47,37,13,45,29,22,19,96,20,31,59,71,64,2,5,30,38,19,55,60,63,13,3,45,24,19,5,77,22,58,41,85,27,35,9,71,16,53,36,38,72,35,4,33,37,71,49,22,65,41,44,27,80,53,16,67,57,54,57,32,55,37,25,30,46,66,48,20,16,11,64,38,33,28,57,44,22,63,50,48,59,75,40,21,44,54,19,24,25,38,50,44,43,38,7,16,49,29,86,15,17,44,26,27,36,37,29,17,13,47,59,28,51,25,73,46,41,44,10,44,54,82,44,28,9,31,51,30,25,41,27,58,15,30,28,20,62,29,14,8,48,33,32,36,28,51,47
2015-08-01,15,24,0,10,41,34,51,33,14,18,49,49,29,30,12,38,49,35,51,49,11,11,29,28,23,5,11,50,73,50,46,56,21,44,23,8,42,27,34,66,29,59,44,44,25,21,47,13,47,37,17,39,33,40,51,52,5,65,13,32,41,46,25,15,35,82,9,40,57,12,32,50,46,58,16,57,30,34,7,51,42,85,32,57,46,8,49,30,75,57,27,78,39,59,63,34,33,32,14,47,26,22,17,40,19,33,56,72,55,2,4,23,35,19,55,64,82,11,3,44,25,19,5,58,19,57,39,72,22,40,9,74,15,53,34,38,63,30,4,37,35,64,71,21,69,45,49,27,80,51,17,68,49,16,53,38,53,34,23,31,49,61,43,18,16,12,66,37,32,28,60,48,21,49,46,28,53,72,42,21,47,53,19,24,19,36,51,44,43,35,7,14,53,30,85,16,18,46,25,25,45,35,35,15,13,47,57,27,51,29,69,56,41,44,11,49,49,81,45,15,8,26,39,15,24,34,19,56,15,30,27,20,55,31,13,7,49,33,36,35,30,52,32
2015-09-01,20,23,0,10,24,36,47,35,19,22,48,58,25,31,16,40,48,39,58,50,6,14,53,37,26,6,13,48,73,52,45,65,21,49,27,8,44,30,35,69,32,71,42,44,28,18,45,12,40,40,17,38,33,39,40,56,6,67,14,34,40,45,80,13,26,82,8,42,56,18,33,60,41,61,19,62,32,36,6,53,47,86,32,61,31,8,53,32,85,56,37,85,42,61,86,35,33,30,15,53,31,22,24,37,17,34,66,70,56,2,5,25,57,20,57,59,77,11,4,48,27,19,5,57,21,53,46,76,33,35,9,73,16,54,39,37,94,33,4,45,48,72,64,19,67,44,41,25,77,57,19,66,59,18,59,28,52,27,23,31,43,100,51,19,17,12,70,39,32,26,61,41,20,47,40,28,55,70,50,21,46,63,23,26,30,75,68,55,44,35,7,22,48,35,95,19,15,44,29,26,37,37,26,17,12,43,51,31,51,27,69,54,42,47,46,44,63,82,42,21,8,50,46,13,24,39,20,59,13,34,32,23,58,32,13,9,54,31,45,44,32,62,31
2015-10-01,22,24,0,34,36,33,49,33,21,23,50,55,25,33,13,42,50,36,54,50,5,15,59,36,27,10,14,51,72,66,47,61,30,44,28,8,39,31,34,65,34,71,46,41,35,22,43,12,41,46,17,38,33,42,40,57,6,69,13,33,39,36,37,15,27,82,10,44,50,17,30,53,41,65,18,68,31,36,4,49,38,83,34,62,24,7,59,33,80,60,33,79,46,64,63,35,32,34,16,52,31,21,23,30,16,36,54,72,53,2,5,26,35,19,53,59,76,9,4,50,30,17,6,55,19,51,45,72,32,34,10,73,16,53,33,37,71,33,4,46,44,72,45,19,71,44,40,26,78,55,18,64,61,17,60,24,53,27,23,32,43,79,57,17,17,13,66,42,34,26,63,42,20,47,35,32,58,70,53,20,47,63,29,27,24,38,56,46,44,34,7,17,46,32,84,15,15,44,28,36,38,33,25,15,12,44,52,31,47,27,68,51,43,41,36,42,53,100,44,14,8,68,38,14,30,39,19,57,13,34,29,25,55,28,16,9,58,33,41,42,27,62,32
2015-11-01,23,24,20,16,30,33,48,33,24,30,47,53,24,30,13,40,47,35,53,51,4,18,61,49,28,13,17,60,71,61,43,60,34,52,21,10,41,27,33,61,36,62,44,40,26,18,46,14,42,38,22,39,35,52,32,52,9,71,15,32,38,33,37,18,39,88,9,44,62,29,30,54,39,62,38,64,30,36,4,46,34,83,33,65,24,9,57,37,79,57,32,78,35,67,53,33,40,32,16,45,33,20,24,28,16,58,48,71,51,2,6,31,37,21,53,53,72,9,5,46,27,15,6,52,20,54,41,87,30,34,10,72,17,56,33,43,77,37,4,35,32,69,44,19,71,39,40,100,67,51,18,61,56,16,57,24,53,24,24,34,52,59,37,16,17,12,64,51,35,26,66,41,19,44,37,33,58,67,50,18,48,63,33,30,15,32,48,47,37,33,7,12,43,35,80,15,13,45,31,27,38,30,26,18,13,46,55,41,52,29,72,60,44,39,51,45,52,86,47,15,9,22,39,16,99,45,27,61,12,32,29,25,52,30,11,7,59,34,29,36,31,63,32
2015-12-01,18,20,0,31,46,32,48,31,22,22,47,47,25,34,12,37,47,31,47,43,4,20,47,51,25,11,14,61,71,52,45,58,32,50,18,9,40,39,29,53,24,60,42,40,28,20,47,12,42,34,15,40,34,38,29,43,4,56,12,30,48,35,35,14,46,82,8,43,47,18,33,42,40,53,19,53,29,23,4,47,31,80,29,70,23,5,45,30,64,56,24,65,31,67,51,36,29,28,19,45,29,19,22,25,17,33,42,73,47,2,3,20,30,24,51,54,69,9,4,41,24,14,5,50,19,68,38,65,44,34,9,77,13,54,31,36,57,33,4,33,31,63,45,19,60,40,41,28,57,54,18,64,47,15,55,25,52,30,22,28,43,52,35,16,15,11,59,41,28,26,62,39,19,40,35,25,49,68,41,16,48,59,26,28,16,32,52,46,35,34,7,12,46,29,78,14,14,42,27,22,32,28,27,14,15,45,59,29,79,24,65,41,41,40,32,43,64,76,50,12,8,21,34,14,45,38,28,52,11,29,28,20,52,27,12,6,57,32,26,33,28,53,25
2016-01-01,17,19,20,39,23,33,44,33,27,23,47,56,30,71,17,42,47,34,49,54,4,15,51,35,26,10,13,62,78,50,47,58,30,48,19,9,36,31,31,61,23,60,52,42,23,25,47,12,52,36,15,51,38,42,37,42,4,68,13,32,42,39,100,15,28,82,9,41,76,17,29,39,40,47,17,60,32,37,6,60,40,71,32,69,26,7,48,31,66,63,29,100,35,64,61,38,29,36,19,42,28,22,23,31,22,35,47,76,56,2,4,22,31,25,54,56,73,14,4,45,24,17,6,58,20,58,35,77,27,40,9,83,13,70,33,36,77,36,5,32,33,71,53,19,68,36,52,29,69,49,14,74,51,16,59,24,55,31,26,32,51,63,37,16,16,13,64,51,33,28,60,41,18,44,38,22,44,69,42,19,48,53,22,34,17,29,60,55,41,37,8,14,48,38,78,14,13,45,38,24,34,34,27,16,17,57,75,34,45,27,72,44,42,42,19,46,54,83,49,14,9,25,38,15,25,40,18,58,11,32,27,19,53,29,14,6,52,33,32,38,30,64,34
2016-02-01,22,25,21,15,24,37,47,33,35,30,67,62,30,83,18,61,67,38,47,74,4,16,60,38,32,12,20,58,77,51,49,65,41,51,20,9,39,31,31,68,23,58,43,43,26,24,46,14,47,33,16,45,38,54,35,53,4,73,13,31,42,39,31,15,30,81,9,41,62,18,29,38,39,53,24,66,32,41,5,57,37,71,31,68,27,7,47,40,74,55,27,79,36,66,87,34,29,33,16,41,28,23,25,32,18,35,54,72,55,2,4,23,32,22,52,53,74,10,4,48,24,19,6,62,20,63,39,80,22,39,9,78,13,58,32,35,81,36,5,33,34,71,44,19,75,35,48,29,68,52,14,75,56,15,55,28,52,27,26,32,50,69,66,18,17,12,65,60,34,26,64,45,20,44,38,23,45,69,41,19,45,54,25,33,18,31,55,50,43,37,9,13,49,33,74,14,14,46,34,27,39,36,32,18,17,51,68,35,45,27,71,45,42,44,28,54,46,86,46,14,9,25,39,13,24,38,20,81,12,33,35,19,52,29,12,7,54,32,36,47,27,63,32
2016-03-01,22,25,0,14,23,41,45,33,34,29,64,58,28,62,15,48,64,36,46,61,4,16,59,42,35,9,17,55,73,50,48,62,32,52,22,11,42,27,33,65,29,60,44,41,26,23,47,23,44,38,36,43,52,55,48,63,6,71,14,29,42,41,33,16,27,86,10,42,59,17,30,45,38,58,22,76,31,34,6,75,42,75,33,68,25,8,57,48,78,58,34,63,39,70,58,33,30,37,15,42,32,23,24,32,18,36,52,77,56,2,5,27,33,22,53,61,75,9,4,47,26,19,18,63,20,55,39,85,24,43,8,73,14,56,34,36,74,36,5,37,37,70,55,18,81,38,46,30,70,48,17,69,52,16,56,30,56,27,27,44,51,62,37,16,19,14,68,54,34,25,71,58,19,49,38,30,51,67,43,22,52,58,23,30,20,32,57,44,43,37,8,17,50,37,78,18,14,45,31,29,42,36,31,14,16,49,62,36,46,29,67,53,40,45,21,42,67,80,44,13,10,23,38,14,27,37,20,64,12,34,30,27,54,31,11,6,55,34,37,40,32,65,32
2016-04-01,21,29,20,12,22,39,41,34,39,27,51,57,28,74,15,47,51,36,44,63,4,16,58,42,41,10,16,49,70,49,47,59,37,61,20,10,45,19,32,62,27,89,41,39,44,21,61,12,42,38,16,44,38,73,33,48,5,70,13,31,38,38,29,14,27,82,9,40,56,15,29,44,42,54,14,72,31,35,6,55,41,76,31,69,25,8,93,34,75,53,27,61,36,71,63,31,29,38,17,42,29,23,24,35,17,38,52,77,59,2,5,25,33,23,54,51,74,9,3,43,24,19,6,57,23,63,39,83,25,42,9,73,13,55,34,37,71,34,5,32,33,70,50,19,75,39,45,28,74,50,15,66,51,18,49,28,57,30,25,34,51,66,45,17,18,10,69,47,34,27,55,38,20,94,41,24,56,65,41,20,43,50,22,31,19,31,49,47,41,43,8,12,47,34,79,16,14,46,30,27,49,37,25,16,13,44,57,30,46,30,69,45,41,42,17,40,46,80,41,12,9,26,37,13,25,35,18,61,12,34,29,22,53,28,20,6,51,35,31,36,25,64,30
2016-05-01,20,24,0,10,22,35,39,41,39,26,54,56,27,34,14,46,54,37,49,57,5,16,53,39,45,8,14,48,68,47,40,59,29,78,25,9,60,21,31,64,27,73,44,45,39,21,44,13,42,52,18,40,37,55,38,49,6,70,14,30,38,45,29,14,23,84,11,41,45,16,29,46,39,56,15,70,31,38,7,53,44,79,35,63,25,9,57,46,75,52,30,62,43,68,61,37,31,34,16,42,29,24,23,38,16,31,51,79,59,2,6,27,37,22,53,52,75,9,4,46,25,21,6,59,21,55,42,80,25,41,11,73,14,55,40,36,69,34,5,35,40,71,46,18,73,37,51,27,77,48,17,69,52,16,55,43,56,32,26,31,49,58,72,17,18,11,66,53,35,30,57,38,20,59,42,29,53,75,45,23,45,54,25,33,18,38,51,42,41,39,8,14,45,34,77,19,16,47,32,26,36,42,29,14,12,43,55,32,46,27,71,44,47,49,16,42,47,85,43,16,9,27,41,13,25,35,21,65,16,33,27,19,53,31,13,6,60,38,35,36,23,69,34
2016-06-01,13,21,0,39,66,33,33,33,19,24,53,50,29,30,14,43,53,34,52,49,4,12,36,28,30,4,11,49,70,49,44,56,21,48,100,8,100,28,31,60,55,71,42,68,55,21,44,13,42,51,34,43,38,48,41,73,6,74,19,35,40,51,29,14,21,86,10,42,49,15,43,83,37,86,21,64,36,32,18,46,46,100,33,81,25,8,74,34,68,54,64,74,57,70,66,38,41,37,15,43,41,26,52,40,16,30,50,75,58,4,5,23,100,71,57,55,68,8,3,70,23,30,7,75,20,57,44,88,26,41,11,73,16,55,39,37,96,36,5,37,41,71,50,20,80,37,48,27,74,45,19,69,66,15,57,24,55,35,25,33,51,66,49,17,19,11,69,68,36,33,57,39,20,65,39,42,76,69,100,55,44,95,34,28,17,38,47,43,47,37,7,15,51,32,81,100,19,44,30,24,38,57,29,16,13,54,62,38,46,26,73,57,66,77,16,41,51,87,44,13,10,24,38,13,32,32,20,62,31,46,24,31,66,32,13,5,69,33,100,45,22,71,54
2016-07-01,14,19,0,14,59,32,37,31,15,26,47,45,28,30,10,41,47,30,43,52,5,10,26,24,24,5,9,49,68,48,42,54,19,43,27,8,41,29,30,59,29,64,43,47,25,23,46,17,44,43,25,41,43,44,35,48,5,66,14,36,37,51,26,13,19,82,9,45,55,10,31,46,40,56,14,60,29,29,9,48,46,79,30,52,25,9,51,30,68,53,27,58,43,66,62,34,58,36,14,44,49,25,21,39,19,32,51,72,58,2,4,24,39,50,56,57,72,8,4,45,23,27,5,60,21,55,37,83,25,49,9,74,15,54,37,38,72,32,4,31,36,66,43,18,74,38,51,27,78,56,14,69,48,21,51,44,63,36,25,32,52,60,33,17,16,11,63,52,34,31,56,46,21,54,37,25,56,74,55,71,42,51,22,26,17,35,49,51,43,38,8,15,47,28,83,16,19,45,26,23,85,38,28,16,12,51,61,32,47,38,68,43,42,47,16,47,42,84,44,14,9,25,38,16,46,30,20,59,11,31,23,20,58,27,13,5,57,33,99,45,19,64,40
2016-08-01,13,18,0,8,26,30,34,31,14,19,46,46,26,33,10,42,46,34,48,47,5,11,30,27,24,4,10,51,76,51,46,57,18,41,26,9,39,26,32,62,32,65,47,45,31,22,50,14,45,55,16,52,39,49,31,57,5,78,31,30,41,47,30,15,25,82,9,43,65,13,42,45,41,63,30,63,28,24,9,53,46,80,37,75,26,9,49,31,71,61,28,57,44,84,100,34,29,82,15,44,32,27,57,35,22,33,52,74,59,2,5,38,38,25,60,68,88,11,3,47,23,26,6,70,21,57,46,85,100,50,12,73,18,58,39,37,82,34,4,36,53,62,48,18,71,39,50,28,75,49,16,75,53,26,52,36,68,40,24,32,54,67,100,17,19,12,67,52,40,30,62,56,23,49,45,27,52,72,42,24,47,52,24,26,20,35,57,42,40,33,8,35,51,30,82,16,17,41,26,26,56,37,31,15,13,46,60,42,50,31,71,47,49,47,21,42,51,87,47,15,10,70,38,13,23,35,48,60,15,30,24,19,73,51,15,5,57,33,33,31,24,100,36
2016-09-01,17,27,21,10,34,32,40,33,22,26,45,57,27,34,16,46,45,38,58,52,4,13,52,35,28,5,13,50,73,51,43,64,31,46,24,8,41,24,29,64,28,60,41,38,26,20,45,13,44,44,15,39,36,49,30,61,5,74,13,30,37,38,28,14,19,82,9,40,58,16,32,46,39,62,30,69,28,34,6,53,43,81,30,56,26,8,55,30,81,51,30,53,39,73,59,38,27,100,14,50,27,25,24,34,16,46,52,76,52,2,4,29,32,27,56,58,83,8,4,44,24,20,6,54,20,50,44,84,26,47,11,69,16,74,32,35,96,35,4,56,34,70,60,17,69,37,48,26,72,57,17,67,56,15,57,30,56,30,25,31,49,65,41,17,17,13,67,49,33,26,59,53,20,47,43,31,57,69,44,21,43,50,24,27,16,47,59,45,39,35,7,13,53,32,78,24,14,44,26,23,45,37,29,15,11,43,55,30,46,28,64,45,42,45,22,44,46,95,43,16,10,24,40,11,23,39,18,60,12,29,28,23,56,52,14,5,56,33,32,33,23,74,32
2016-10-01,22,24,20,13,22,49,60,31,24,26,47,59,27,39,16,48,47,35,53,56,4,15,59,40,29,10,14,57,72,62,44,59,30,48,27,10,40,32,29,62,29,92,40,41,28,24,45,17,41,44,15,38,37,52,33,60,6,69,12,32,37,37,32,13,20,86,11,40,59,16,43,48,40,60,16,69,28,42,4,59,40,78,33,59,27,7,58,30,66,53,31,53,41,71,58,35,26,48,16,52,29,25,21,29,16,37,47,70,53,8,4,22,33,27,53,62,80,9,5,42,23,19,6,59,21,49,39,80,30,45,11,71,13,58,35,35,67,35,4,38,44,71,75,17,77,38,45,27,77,51,16,67,52,14,61,25,54,28,26,31,48,62,45,15,17,18,62,49,34,26,60,52,19,46,45,33,57,67,46,20,46,51,35,29,15,43,54,45,37,34,8,13,51,29,75,18,19,45,28,23,42,33,28,15,12,44,56,34,46,27,67,47,39,44,26,41,48,88,50,12,10,21,35,12,29,32,19,62,12,28,29,23,55,34,12,5,60,34,31,34,42,66,29
