Date,date_time,year,month,month_year,term_year_bush,death penalty,drug policy,incarcer,gun control,shooting,abortion,pro life,arts,civil rights,racism,economy,stock,taxes,recession,debt,budget,education,college,student debt,air quality,global warming,carbon dioxide,climate change,greenhouse,campaign finance reform,privatization,health insurance,medicaid,medicare,social security,welfare,defense spending,war,afghanistan,albania,algeria,america,andorra,angola,antigua,argentina,armenia,australia,austria,azerbaijan,bahamas,bahrain,bangladesh,barbados,belarus,belgium,belize,benin,bhutan,bissau,bolivia,bosnia,botswana,brazil,british,brunei,bulgaria,burkina,burma,burundi,cambodia,cameroon,canada,cape verde,central african republic,chad,chile,china,colombia,comoros,congo,costa rica,country debt,croatia,cuba,cyprus,czech,denmark,djibouti,dominica,east timor,ecuador,egypt,el salvador,emirate,england,eritrea,estonia,ethiopia,fiji,finland,france,gabon,gambia,georgia,germany,ghana,great britain,greece,grenada,grenadines,guatemala,guinea,guyana,haiti,herzegovina,honduras,hungary,iceland,in usa,india,indonesia,iran,iraq,ireland,israel,italy,ivory coast,jamaica,japan,jordan,kazakhstan,kenya,kiribati,korea,kosovo,kuwait,kyrgyzstan,laos,latvia,lebanon,lesotho,liberia,libya,liechtenstein,lithuania,luxembourg,macedonia,madagascar,malawi,malaysia,maldives,mali,malta,marshall,mauritania,mauritius,mexico,micronesia,moldova,monaco,mongolia,montenegro,morocco,mozambique,myanmar,namibia,nauru,nepal,netherlands,new zealand,nicaragua,niger,nigeria,norway,oman,pakistan,palau,panama,papua,paraguay,peru,philippines,poland,portugal,qatar,romania,russia,rwanda,samoa,san marino,sao tome,saudi arabia,scotland,scottish,senegal,serbia,seychelles,sierra leone,singapore,slovakia,slovenia,solomon,somalia,south africa,south sudan,spain,sri lanka,st. kitts,st. lucia,st kitts,st lucia,saint kitts,santa lucia,sudan,suriname,swaziland,sweden,switzerland,syria,taiwan,tajikistan,tanzania,thailand,tobago,togo,tonga,trinidad,tunisia,turkey,turkmenistan,tuvalu,uganda,ukraine,united kingdom,united states,uruguay,usa,uzbekistan,vanuatu,vatican,venezuela,vietnam,wales,welsh,yemen,zambia,zimbabwe,alabama,alaska,arizona,arkansas,california,colorado,connecticut,delaware,district of columbia,florida,hawaii,idaho,illinois,indiana,iowa,kansas,kentucky,louisiana,maine,maryland,massachusetts,michigan,minnesota,mississippi,missouri,montana,nebraska,nevada,new hampshire,new jersey,new mexico,new york,north carolina,north dakota,ohio,oklahoma,oregon,pennsylvania,rhode island,south carolina,south dakota,tennessee,texas,utah,vermont,virginia,washington,west virginia,wisconsin,wyoming
2013-11-01,2013-11-01,2013,11,2013-11,12,22,25,5,13,26,33,49,35,24,22,51,24,28,13,38,44,35,55,38,3,17,55,31,27,8,14,58,72,60,43,59,21,44,22,20,10,40,29,39,60,34,48,48,42,26,18,38,10,43,46,17,39,26,31,29,47,7,59,16,33,35,39,63,15,13,80,9,42,44,31,32,54,40,58,15,58,28,29,4,41,35,64,27,56,24,8,56,32,71,57,29,58,32,72,56,33,36,27,17,45,32,20,25,27,14,35,45,75,47,2,5,30,32,17,53,50,68,9,3,47,24,16,7,49,17,52,37,60,28,31,10,66,15,68,42,32,57,31,5,35,32,68,41,19,61,37,42,27,57,68,18,58,60,16,61,24,51,23,23,37,46,55,31,15,15,14,62,39,33,25,54,35,21,40,32,27,58,100,46,25,41,69,19,26,20,34,44,44,44,40,7,12,44,37,85,14,11,50,33,26,26,29,22,17,17,47,57,27,48,24,62,41,51,39,14,42,44,78,46,14,8,43,38,20,88,37,19,49,22,28,28,25,57,29,13,5,54,35,32,40,24,44,25,67,47,35,58,31,46,14,46,17,41,44,55,40,37,35,55,36,26,47,29,22,48,26,31,43,30,59,28,15,24,46,36,26,46,70,42,48,23,24,36,32,44,51,62,26,26,37,33,31,51
2013-12-01,2013-12-01,2013,12,2013-12,12,19,23,5,11,25,31,51,31,22,20,46,23,32,11,33,44,31,50,34,5,14,40,21,24,8,12,58,71,50,42,52,27,43,22,17,8,39,30,30,49,27,48,43,39,23,18,38,11,42,35,16,39,27,29,29,40,5,49,15,30,37,34,23,15,13,81,7,42,39,88,32,43,40,47,13,57,27,26,3,40,34,63,28,56,22,8,46,34,69,53,24,57,29,63,47,35,33,27,18,41,29,17,22,24,16,41,39,63,38,2,4,20,29,17,51,54,70,8,3,39,24,14,5,49,17,66,33,54,32,34,9,65,13,62,28,34,52,30,5,32,29,62,41,21,55,39,40,26,52,59,15,58,47,15,60,26,47,24,22,32,64,50,27,13,13,11,51,35,24,25,53,38,19,37,25,23,52,62,35,16,41,58,19,24,14,30,47,40,40,37,7,13,43,33,88,13,11,52,29,29,85,26,23,16,20,45,67,27,76,43,58,37,39,39,13,41,41,71,49,12,8,22,32,18,43,33,17,46,16,28,27,22,54,28,11,6,42,32,25,36,25,38,24,59,53,34,54,32,49,14,45,18,41,48,58,37,37,33,54,34,26,48,29,21,46,25,28,45,32,48,31,15,24,36,37,27,55,73,40,46,23,23,36,31,42,52,63,28,23,35,30,30,51
2014-01-01,2014-01-01,2014,1,2014-01,13,19,26,6,10,25,35,52,35,26,19,50,25,64,10,39,47,38,58,40,5,19,46,26,26,7,13,58,84,53,52,60,19,41,21,17,8,39,33,30,61,27,50,50,43,26,25,38,10,55,36,16,52,29,32,30,42,4,61,14,35,37,46,29,16,15,85,8,43,61,67,32,46,38,51,13,62,31,27,5,50,41,68,34,55,29,8,52,32,73,63,27,51,32,61,58,39,35,32,20,45,25,19,24,30,21,43,49,71,46,2,4,21,31,17,55,52,69,8,3,46,26,17,5,58,17,64,35,63,24,34,9,64,14,63,33,32,64,34,5,39,30,72,45,23,60,36,48,27,65,57,19,68,52,17,59,27,46,26,26,36,46,59,35,13,15,14,58,37,29,29,55,34,20,45,29,23,51,67,36,19,45,60,21,28,16,34,51,38,47,41,7,13,52,37,85,15,13,57,35,25,77,32,24,22,23,66,82,37,46,39,67,41,43,43,13,40,41,77,49,16,8,33,37,22,24,33,17,50,19,30,27,21,57,31,15,6,52,30,33,41,23,43,28,62,59,35,61,36,54,14,50,18,49,55,59,39,42,35,51,36,29,51,34,23,47,27,30,43,32,56,33,16,26,40,38,30,57,73,45,44,25,26,39,36,44,53,68,28,26,36,43,34,57
2014-02-01,2014-02-01,2014,2,2014-02,13,22,26,5,12,19,33,44,35,32,23,55,25,76,11,43,54,38,53,52,4,18,55,29,30,6,16,53,75,51,49,58,30,42,23,21,9,39,34,31,67,28,49,44,43,29,22,42,11,49,57,17,47,33,34,32,44,7,69,15,34,38,39,26,15,18,77,9,48,47,67,35,41,38,55,14,60,30,34,5,46,39,73,31,58,34,11,52,32,80,60,26,53,35,57,55,55,36,29,18,44,27,20,34,31,18,38,50,71,49,2,5,21,33,15,55,51,70,8,3,48,24,18,6,58,17,63,48,62,25,34,10,65,15,58,80,33,58,32,5,49,34,69,44,21,61,36,44,26,66,56,18,65,54,15,60,28,50,27,24,31,43,58,38,13,17,13,60,38,29,35,56,35,19,43,29,25,48,67,39,19,43,58,45,29,16,38,47,39,47,43,8,13,49,40,84,23,22,52,33,26,47,33,24,19,24,50,76,32,46,30,70,39,54,47,12,43,47,76,45,15,9,28,37,22,22,33,17,59,47,29,31,21,65,32,13,6,69,31,36,46,24,45,29,51,52,38,62,35,47,14,52,19,47,46,58,38,40,37,51,38,29,50,33,23,43,25,31,44,29,60,31,16,25,38,35,30,47,70,41,44,25,26,40,34,44,51,65,29,25,35,34,32,54
2014-03-01,2014-03-01,2014,3,2014-03,13,23,27,0,12,20,37,45,35,30,23,54,24,60,12,40,55,38,53,52,4,16,56,30,32,7,16,68,84,50,48,60,36,44,25,24,9,43,25,31,66,30,51,46,39,27,21,42,14,46,43,17,45,31,34,34,44,5,62,16,33,36,38,30,22,15,76,9,42,42,39,29,52,41,60,16,59,30,33,5,44,40,69,31,55,25,11,51,31,85,56,28,54,39,57,55,33,35,32,16,44,27,20,26,32,17,36,48,76,45,2,4,23,34,15,52,54,71,8,3,48,25,19,7,56,18,57,45,65,25,34,13,65,16,62,34,32,59,33,5,45,35,69,46,20,62,100,59,27,66,53,17,61,55,15,71,27,56,27,24,31,44,57,34,15,17,12,66,39,31,24,53,45,21,46,28,27,50,65,49,20,48,60,50,29,16,34,43,39,44,40,7,13,46,41,87,14,12,57,32,26,41,35,24,17,21,55,69,35,44,29,64,39,40,42,12,44,43,75,43,14,8,23,37,22,24,41,21,55,100,30,28,21,55,30,13,6,55,34,33,41,23,46,27,50,54,39,61,38,50,15,52,18,48,48,59,38,41,38,54,47,30,51,33,23,49,26,30,45,28,62,31,16,25,43,37,31,59,69,42,46,24,27,41,35,47,54,66,25,26,39,32,36,53
2014-04-01,2014-04-01,2014,4,2014-04,13,26,32,13,12,24,36,44,35,39,28,54,24,66,13,40,50,37,51,56,4,16,53,34,36,12,14,49,84,51,48,57,28,43,23,23,9,51,23,32,61,32,53,43,38,29,20,56,10,44,36,17,40,30,37,46,49,6,62,16,33,39,40,26,16,16,75,9,42,42,44,33,61,38,58,13,58,29,28,5,41,40,72,29,57,22,9,52,30,73,55,24,58,36,60,54,34,35,28,14,43,27,19,25,31,15,31,46,84,45,2,5,22,35,14,52,53,74,8,3,44,26,19,6,59,18,60,40,68,28,42,9,66,15,55,32,32,59,34,5,47,34,67,48,20,59,55,45,27,72,54,17,61,52,17,59,31,55,41,24,29,43,56,39,13,16,11,78,38,28,25,58,37,22,47,34,27,54,63,46,21,42,56,27,44,16,36,47,41,43,39,7,13,46,39,89,15,14,59,31,25,49,35,23,15,20,45,60,42,45,33,66,40,39,44,11,42,42,76,42,14,8,26,37,22,26,36,19,51,46,29,29,21,55,30,12,8,49,33,31,36,25,43,26,53,52,34,70,36,50,16,52,19,45,47,59,38,41,35,54,55,29,51,34,24,42,29,33,46,33,48,36,16,26,38,36,30,52,70,43,45,27,28,39,36,45,54,67,25,26,37,31,34,54
2014-05-01,2014-05-01,2014,5,2014-05,13,24,27,0,11,25,35,42,38,36,27,51,22,30,11,38,56,38,53,54,4,18,47,36,40,10,15,41,69,47,42,53,24,45,23,24,9,43,22,34,62,35,63,45,52,47,21,39,10,43,57,19,36,31,39,40,51,12,57,24,33,52,43,27,15,15,79,11,39,48,32,39,50,40,64,26,61,30,28,6,40,42,72,32,77,24,10,58,30,77,52,29,60,40,58,57,35,38,28,13,42,28,23,23,37,15,32,50,76,48,2,9,26,36,15,51,56,73,8,3,46,28,21,11,54,18,55,38,70,31,35,10,66,14,62,40,34,59,31,6,48,36,73,53,19,100,42,46,29,78,54,19,58,56,18,64,44,58,34,23,33,44,54,35,15,18,10,63,43,40,29,52,37,20,49,32,29,57,64,58,24,44,63,26,29,17,56,46,40,44,38,8,20,44,37,85,17,14,53,31,25,46,40,22,15,16,46,58,35,45,38,63,41,43,44,10,43,42,78,48,15,9,64,39,23,27,38,21,48,41,30,26,24,54,29,12,6,49,38,31,37,24,47,26,48,53,32,61,37,49,14,51,15,40,46,61,36,42,33,51,69,27,52,32,22,41,29,30,42,31,46,29,17,24,36,35,28,50,70,45,46,24,29,37,36,43,51,64,26,25,36,30,30,53
2014-06-01,2014-06-01,2014,6,2014-06,13,17,22,5,9,25,29,37,35,19,21,46,22,28,9,36,52,35,53,71,3,14,38,25,29,4,10,45,70,48,44,51,14,39,21,25,100,42,24,35,59,62,58,53,46,27,20,40,13,41,40,46,37,31,50,36,50,100,59,100,33,40,52,25,14,15,79,100,40,49,22,33,100,36,100,15,55,100,21,30,38,44,74,29,71,23,10,100,31,85,60,59,49,39,52,64,34,48,26,14,40,67,100,21,65,17,29,49,76,49,2,100,100,33,16,60,58,74,27,13,46,25,38,100,54,21,51,36,67,35,46,10,70,14,52,34,34,66,30,5,42,38,74,47,19,70,41,42,27,88,48,17,62,94,16,67,32,56,35,24,31,44,57,44,15,82,11,63,43,82,28,55,37,21,52,29,34,58,68,45,70,53,56,33,26,16,38,47,43,45,38,8,17,45,37,87,16,16,46,26,24,37,82,24,16,17,44,57,34,44,31,66,43,46,81,11,41,52,80,43,23,9,49,46,25,23,38,19,48,24,28,34,100,82,34,13,5,49,31,34,37,22,52,26,49,57,31,58,36,49,14,54,15,41,42,62,36,40,35,50,36,27,55,33,23,42,25,32,42,33,50,30,17,25,38,33,29,48,69,38,47,24,27,36,41,42,50,65,26,26,34,30,34,56
2014-07-01,2014-07-01,2014,7,2014-07,13,15,21,0,6,19,30,40,32,15,17,42,22,29,8,36,71,34,50,56,4,10,26,20,23,5,9,49,74,51,46,54,16,39,18,22,35,43,28,36,58,100,56,45,42,27,21,38,9,46,40,61,39,32,36,33,47,9,68,83,39,40,52,41,15,14,79,13,42,50,18,31,51,36,91,13,57,75,23,9,39,46,75,28,52,23,8,52,29,78,58,31,51,40,55,59,31,56,26,14,44,100,25,20,37,17,39,54,71,48,2,7,25,38,16,56,60,69,9,7,46,100,20,8,54,18,49,49,70,34,36,9,66,15,54,36,36,65,42,6,40,33,73,48,21,62,53,44,32,98,49,16,64,54,17,59,34,50,39,23,31,44,64,41,15,100,11,66,37,37,29,51,36,22,51,32,28,60,74,42,25,48,55,28,24,17,40,52,42,46,43,7,14,47,45,88,14,16,48,24,25,37,38,25,14,16,44,64,26,48,28,68,44,41,74,11,50,43,82,43,15,9,33,39,25,23,40,23,52,44,28,28,26,67,31,15,5,49,30,33,37,20,50,26,49,55,32,59,38,51,15,57,20,43,44,67,37,41,36,52,34,27,64,33,23,46,26,30,44,36,46,31,21,28,38,35,32,49,76,39,49,26,31,39,42,46,53,67,28,27,37,33,35,60
2014-08-01,2014-08-01,2014,8,2014-08,13,12,25,5,5,27,28,42,33,14,18,44,21,27,8,34,49,34,54,49,4,12,27,20,24,2,9,47,70,47,45,55,14,42,18,21,9,43,28,35,64,32,60,45,42,30,20,41,12,46,37,18,37,40,39,31,49,6,66,15,33,49,45,22,15,13,84,11,40,52,15,30,50,39,61,17,61,32,21,7,40,43,76,30,54,24,9,50,30,72,64,30,53,38,58,59,33,36,28,15,45,28,22,19,33,18,31,53,77,47,2,5,22,33,26,53,60,86,9,12,45,57,18,6,53,19,53,41,65,33,35,8,72,13,55,32,36,88,72,6,39,36,64,48,20,60,43,46,27,87,50,17,64,52,16,54,34,50,33,24,31,47,61,34,17,16,11,63,38,36,28,54,46,21,50,39,28,55,71,40,21,46,53,24,24,16,36,47,40,47,47,8,15,47,61,89,14,17,45,24,26,35,34,26,14,15,46,59,30,49,27,66,42,42,43,14,45,49,81,44,14,9,33,39,23,24,34,24,51,36,27,23,20,57,31,15,5,43,34,32,35,19,49,28,57,54,33,62,37,51,14,53,16,40,52,66,37,40,37,52,37,27,61,32,23,49,27,31,63,34,49,30,19,26,37,35,29,50,71,40,49,25,30,41,42,48,52,68,28,27,35,36,35,58
2014-09-01,2014-09-01,2014,9,2014-09,13,18,94,5,7,21,30,43,35,20,21,55,23,30,11,37,46,39,60,51,4,17,52,38,27,6,13,47,71,51,46,65,22,41,18,26,11,43,29,34,67,34,56,47,39,29,18,41,11,43,35,17,34,30,38,33,52,5,74,16,36,40,40,26,16,17,81,11,40,51,18,31,48,39,65,14,60,30,30,5,42,43,76,30,54,23,9,54,31,80,55,30,57,58,57,62,34,36,28,13,46,30,21,32,33,15,34,56,73,46,2,5,24,33,19,58,59,85,9,8,45,29,18,7,51,19,51,44,65,32,36,8,70,16,56,34,34,100,54,5,42,49,73,60,19,72,41,42,29,87,57,18,63,57,15,57,30,55,28,23,32,48,59,40,15,17,11,73,43,33,27,59,39,21,46,37,26,58,72,51,20,49,59,25,24,15,45,50,44,100,100,9,22,43,57,90,14,15,46,28,25,35,36,22,15,14,43,55,36,49,28,67,43,41,46,19,43,53,79,46,15,10,29,40,21,23,35,20,54,31,38,26,21,59,34,12,5,44,31,34,39,27,53,27,62,52,36,67,34,48,14,51,15,40,42,58,35,37,36,55,35,27,52,32,24,49,28,33,45,30,59,29,18,24,37,35,28,53,70,45,50,26,28,45,35,51,52,67,27,26,37,36,31,58
2014-10-01,2014-10-01,2014,10,2014-10,13,23,29,0,10,27,32,49,33,22,24,54,24,31,13,39,50,37,56,48,3,16,60,31,27,8,13,50,72,64,46,59,20,43,18,44,9,41,29,36,64,33,65,47,39,35,18,41,10,42,39,17,35,34,38,32,57,6,71,16,34,37,38,62,16,15,84,11,41,50,21,34,50,38,62,13,67,30,30,4,43,40,77,35,56,25,9,55,30,85,57,26,59,53,58,55,34,33,31,15,48,34,21,24,28,15,37,51,75,49,2,5,26,35,17,57,60,85,8,6,44,26,16,7,51,19,49,46,67,30,36,10,64,12,59,34,33,72,100,4,48,34,75,58,21,93,40,40,29,89,53,21,61,55,17,61,30,54,28,24,36,47,63,43,16,16,11,66,40,32,26,58,40,20,49,33,28,58,70,49,22,43,62,22,27,16,62,48,41,43,38,8,28,44,78,86,18,13,49,28,25,33,34,23,13,15,42,54,32,48,30,71,52,43,41,15,41,41,81,45,14,9,23,38,20,29,33,21,57,19,28,28,24,54,42,13,6,53,31,30,37,25,59,30,63,51,36,65,33,46,15,49,17,41,47,55,36,38,35,70,38,29,52,32,23,47,27,42,45,28,54,28,17,26,35,35,31,55,72,40,48,26,27,41,36,50,54,65,28,26,37,38,31,52
2014-11-01,2014-11-01,2014,11,2014-11,13,23,26,7,11,25,32,51,32,24,26,53,23,28,14,38,44,35,55,50,3,17,55,36,27,13,12,57,68,58,41,60,22,45,18,25,9,38,29,34,60,32,65,45,42,29,21,43,12,43,43,17,34,31,39,33,47,5,65,14,31,37,36,65,15,15,82,10,43,51,19,29,49,38,57,16,68,30,32,4,42,34,77,28,58,26,10,52,31,71,59,28,53,34,58,59,34,32,33,14,45,31,20,22,25,16,34,48,71,45,2,4,31,33,19,52,60,85,8,4,45,25,15,6,50,18,51,42,67,26,34,8,68,12,81,32,32,67,45,4,40,33,72,42,32,64,39,38,31,79,54,18,62,55,15,69,26,50,26,24,32,49,57,36,15,17,13,63,39,31,26,61,39,20,42,33,27,55,71,47,21,46,69,22,27,22,37,43,42,44,36,7,14,47,52,83,14,17,48,27,24,33,27,29,16,16,47,59,33,53,27,66,42,40,40,10,41,39,82,45,14,10,26,36,19,92,37,20,62,20,28,26,22,53,28,11,5,50,36,33,38,24,61,36,73,56,38,64,32,47,14,44,17,43,43,55,37,36,36,51,39,27,49,31,23,48,28,40,65,31,58,29,16,23,35,36,29,51,69,38,51,25,25,40,35,51,49,64,25,25,33,38,34,51
2014-12-01,2014-12-01,2014,12,2014-12,13,18,23,0,8,24,28,48,30,24,27,51,23,31,12,35,44,31,48,39,3,13,43,25,23,8,13,55,67,51,42,52,23,44,18,18,9,39,33,30,50,26,59,46,39,25,20,42,12,43,35,16,37,28,35,28,42,4,51,12,29,36,35,28,15,15,78,9,41,48,14,32,44,37,47,14,54,29,29,3,63,31,74,26,56,24,8,46,30,65,55,23,61,34,58,48,34,33,33,17,41,29,18,22,25,15,34,43,70,41,2,4,20,31,19,50,60,81,7,4,40,24,15,5,49,18,65,41,64,43,48,8,70,13,57,29,33,55,35,4,34,32,65,41,44,58,42,40,28,66,54,18,63,46,13,72,38,58,28,23,27,45,47,33,14,14,12,59,36,27,24,58,47,20,41,31,23,51,69,40,16,47,56,24,24,14,31,53,41,38,34,7,12,42,44,85,14,11,48,27,19,31,26,28,15,18,44,61,37,83,25,67,40,42,39,9,42,38,76,49,12,8,23,33,18,42,34,19,50,20,26,26,20,53,32,11,6,42,34,24,34,26,52,30,57,53,37,55,33,45,13,44,14,41,42,54,34,35,34,49,37,27,48,29,20,43,25,30,44,30,56,30,16,23,35,35,28,49,68,38,46,23,23,37,32,44,50,61,26,23,32,34,32,51
2015-01-01,2015-01-01,2015,1,2015-01,14,20,23,8,8,26,32,51,33,30,21,52,24,65,12,38,47,36,55,49,4,14,45,27,26,5,10,60,75,52,51,56,17,45,18,19,12,37,34,32,58,27,61,50,42,25,25,42,12,56,39,18,44,30,38,34,46,5,62,13,34,38,39,33,17,16,82,13,43,88,21,34,44,39,55,14,81,32,35,5,58,40,78,30,57,26,7,54,31,72,68,31,57,45,56,57,38,40,41,20,43,27,22,26,35,18,42,51,86,47,2,4,23,32,19,53,60,83,9,5,46,27,17,10,66,18,55,37,70,30,41,9,70,14,63,34,37,65,35,5,41,39,69,45,37,72,39,49,34,75,50,19,80,52,15,59,25,60,26,25,36,47,60,41,15,16,12,65,51,34,28,64,39,20,47,32,25,49,72,40,19,60,56,24,27,15,33,54,59,46,39,11,12,50,45,82,17,12,47,29,24,33,33,35,21,21,60,78,40,53,26,71,44,42,44,9,41,40,81,46,16,9,26,38,22,24,40,18,52,20,29,27,22,55,39,15,6,49,33,31,37,50,74,28,63,57,37,58,35,49,15,48,16,49,46,58,36,39,36,48,40,28,49,31,23,46,25,33,43,32,46,33,16,25,37,37,31,50,85,40,65,26,25,39,36,46,51,64,26,25,35,34,32,55
2015-02-01,2015-02-01,2015,2,2015-02,14,23,28,4,8,22,31,42,34,32,24,56,24,77,12,41,65,38,50,49,3,17,54,30,29,6,14,64,78,52,49,56,27,47,30,19,9,38,31,33,64,27,59,46,40,27,23,42,15,50,36,16,39,32,38,35,47,5,68,14,33,35,37,29,16,17,79,9,39,55,17,33,42,36,60,15,68,31,39,5,52,38,77,31,59,26,8,48,32,74,61,31,56,36,54,55,34,34,30,14,43,27,24,24,38,18,39,55,82,44,2,4,24,33,18,52,63,79,8,5,47,25,19,20,56,19,63,40,75,27,37,11,69,13,58,33,33,67,36,8,35,35,68,44,29,64,35,43,28,71,51,17,67,52,14,61,34,56,26,24,31,46,59,32,14,16,13,63,49,35,24,60,57,19,46,44,24,48,69,38,18,53,55,24,28,17,33,49,44,46,36,7,13,49,41,76,14,12,52,29,31,36,32,30,25,17,60,65,37,51,28,80,48,40,40,11,66,46,81,43,15,9,24,38,20,22,36,19,54,34,27,28,21,54,32,12,5,47,31,36,45,34,55,39,52,56,36,63,35,49,14,48,16,47,45,59,39,40,38,49,43,30,50,31,22,44,25,32,45,30,48,33,16,24,39,34,34,47,70,39,45,25,26,43,36,48,52,64,26,25,35,38,33,55
2015-03-01,2015-03-01,2015,3,2015-03,14,25,26,4,9,21,33,41,33,33,30,57,24,60,13,40,63,38,50,51,4,16,54,35,32,9,15,52,73,51,48,60,30,47,23,26,9,38,34,34,63,29,68,54,39,26,22,45,23,47,36,17,40,31,51,32,51,5,64,15,32,39,44,27,16,19,78,10,41,60,20,29,51,38,60,13,62,32,31,5,50,40,80,31,65,23,9,54,32,85,58,29,64,39,60,59,36,35,32,14,46,29,21,25,34,18,35,51,77,53,2,5,25,34,18,53,63,79,11,4,60,30,19,7,54,19,55,40,74,34,38,9,72,15,55,35,33,84,36,5,45,61,72,48,26,62,40,43,33,74,53,18,69,54,17,62,37,54,36,25,34,47,61,38,16,17,18,66,45,43,25,63,50,20,53,41,28,50,69,45,21,54,58,24,29,19,34,49,47,48,37,9,14,54,45,84,16,13,48,29,33,36,35,31,18,16,52,62,31,50,28,74,48,41,43,10,43,49,82,44,15,9,28,37,38,24,36,24,59,21,28,27,22,54,34,100,5,49,35,35,42,86,55,51,53,52,40,67,36,48,14,49,15,47,45,58,38,43,39,52,66,30,50,33,22,45,27,34,46,27,47,31,16,24,38,34,36,50,70,48,46,26,27,43,37,48,51,70,24,27,35,44,40,58
2015-04-01,2015-04-01,2015,4,2015-04,14,31,28,4,10,24,33,39,34,37,27,53,24,66,13,40,52,37,49,50,4,15,54,34,37,11,13,49,75,49,47,59,27,49,16,23,9,41,23,34,62,30,100,42,39,30,21,61,17,49,35,17,36,34,47,31,50,5,61,13,31,51,39,28,15,31,77,9,39,56,17,30,51,39,58,14,58,31,35,6,51,39,83,30,74,23,9,53,31,81,53,24,68,36,68,54,35,33,35,13,44,28,19,23,37,18,32,53,74,49,2,5,23,33,16,51,55,79,12,4,44,26,19,6,56,19,59,40,94,32,38,9,70,16,61,31,34,65,33,6,37,35,69,47,24,64,39,43,31,74,52,18,66,52,20,56,44,55,28,25,32,41,57,36,100,17,11,66,45,37,25,58,42,20,53,39,28,52,65,41,20,48,53,22,31,17,34,55,48,40,38,7,13,49,39,83,15,13,50,32,26,34,35,23,17,15,48,56,36,50,28,71,46,40,42,9,44,47,84,42,14,12,27,36,19,27,36,23,55,17,27,27,20,54,30,13,6,46,36,30,38,100,53,29,52,52,35,61,37,49,14,50,16,43,44,59,40,44,36,53,67,30,52,33,23,44,28,32,47,27,48,30,16,25,37,34,33,45,73,42,46,27,28,50,37,48,53,66,24,26,37,31,47,58
2015-05-01,2015-05-01,2015,5,2015-05,14,29,24,4,8,24,31,37,37,36,26,52,22,31,11,37,53,37,50,47,3,16,50,31,41,6,11,42,66,45,41,58,20,49,17,28,9,43,22,34,65,28,68,42,40,36,21,43,14,43,42,17,35,35,40,35,52,5,58,13,32,39,41,26,19,100,79,10,39,51,19,29,47,38,58,16,57,30,30,6,49,40,98,31,71,23,10,51,30,78,50,25,62,49,62,59,36,33,30,13,43,28,19,23,39,16,33,54,82,80,2,4,24,34,17,52,57,77,9,4,47,25,21,7,53,19,53,40,73,24,38,9,69,14,51,46,34,67,32,4,34,41,71,66,22,65,39,42,30,74,50,17,63,49,18,60,45,66,34,24,29,51,57,40,62,17,11,64,42,32,30,55,43,22,48,47,27,51,65,42,21,49,54,22,28,22,39,46,45,43,40,7,14,44,37,81,16,16,49,29,23,38,36,24,14,15,43,53,32,49,30,83,43,49,43,10,42,45,82,42,14,9,26,38,20,24,42,22,56,16,32,28,20,53,28,12,6,47,36,31,38,47,51,39,52,52,33,63,37,49,14,50,15,41,45,62,37,41,36,54,71,29,53,32,23,45,27,33,47,29,50,30,17,25,37,34,33,48,72,44,46,26,29,42,41,48,60,65,24,26,37,31,32,56
2015-06-01,2015-06-01,2015,6,2015-06,14,20,22,0,12,31,30,37,36,21,24,48,23,31,10,43,54,36,55,46,4,13,36,30,29,5,12,49,72,49,47,57,19,44,15,29,8,73,25,37,59,40,71,42,46,38,22,44,19,45,44,20,36,33,38,37,82,6,62,19,31,41,51,27,33,43,83,11,42,52,15,31,67,40,81,18,61,34,42,8,45,43,87,35,80,26,10,68,28,79,51,27,72,43,59,71,35,37,30,15,46,31,23,19,67,17,33,54,70,64,2,4,27,38,19,54,61,73,8,4,46,24,21,9,71,19,54,40,74,25,40,9,82,17,56,38,36,71,36,4,41,40,76,52,21,67,41,44,30,76,48,16,66,57,17,60,26,53,38,26,30,64,59,40,24,19,11,65,41,36,30,65,41,23,51,36,60,74,71,42,24,50,56,21,26,19,36,51,44,43,34,8,19,51,33,85,15,21,50,26,23,37,36,25,15,14,50,57,37,50,29,75,47,56,45,10,47,45,83,46,15,10,26,40,75,26,41,21,60,16,30,29,33,59,34,13,6,58,34,34,36,34,53,35,53,58,33,66,37,53,15,54,15,45,43,67,39,43,36,54,39,30,57,33,24,48,28,35,47,31,50,32,19,28,39,36,39,47,75,40,49,28,30,61,43,50,57,67,27,27,36,34,36,60
